SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,Rebounds,Assists,STL,BLK,TOV,PF,Points,PLUS_MINUS,VIDEO_AVAILABLE,PlayerName,Team,Home,Away,Value,Prop,Pts+Rebs+Asts,Pts+Rebs,Pts+Asts,Rebs+Asts
22023,202695,22300074,"OCT 25, 2023",LAC vs. POR,W,29,9,17,0.529,5,5,1.0,0,0,0.0,1,4,5,6,1,1,4,2,23,25,1,Kawhi Leonard,LAC,LAC,POR,10.5,Rebs+Asts,34,28,29,11
22023,1641721,22300370,"DEC 20, 2023",LAL @ CHI,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Maxwell Lewis,LAL,CHI,LAL,,,0,0,0,0
22023,1641721,22301230,"DEC 07, 2023",LAL vs. NOP,W,8,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,0,3,6,1,Maxwell Lewis,LAL,LAL,NOP,,,5,4,4,2
22023,1641721,22300291,"DEC 02, 2023",LAL vs. HOU,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-7,1,Maxwell Lewis,LAL,LAL,HOU,,,0,0,0,0
22023,1641721,22300271,"NOV 30, 2023",LAL @ OKC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1,Maxwell Lewis,LAL,OKC,LAL,,,0,0,0,0
22023,1641721,22300258,"NOV 29, 2023",LAL @ DET,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,1,0,-3,1,Maxwell Lewis,LAL,DET,LAL,,,2,0,2,2
22023,1641721,22300255,"NOV 27, 2023",LAL @ PHI,L,8,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,0,0,-17,1,Maxwell Lewis,LAL,PHI,LAL,,,1,1,0,1
22023,1641721,22300036,"NOV 17, 2023",LAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Maxwell Lewis,LAL,POR,LAL,,,0,0,0,0
22023,1641721,22300198,"NOV 15, 2023",LAL vs. SAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4,1,Maxwell Lewis,LAL,LAL,SAC,,,0,0,0,0
22023,1641721,22300026,"NOV 14, 2023",LAL vs. MEM,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1,Maxwell Lewis,LAL,LAL,MEM,,,0,0,0,0
22023,1641721,22300163,"NOV 08, 2023",LAL @ HOU,L,8,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,1,Maxwell Lewis,LAL,HOU,LAL,,,1,1,0,1
22023,1641721,22300134,"NOV 04, 2023",LAL @ ORL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3,1,Maxwell Lewis,LAL,ORL,LAL,,,0,0,0,0
22023,1641721,22300061,"OCT 24, 2023",LAL @ DEN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Maxwell Lewis,LAL,DEN,LAL,,,0,0,0,0
22023,1630184,22300547,"JAN 13, 2024",NOP @ DAL,W,7,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,0,1,0,2,-3,1,Kira Lewis Jr.,NOP,DAL,NOP,,,4,4,2,2
22023,1630184,22300461,"JAN 02, 2024",NOP vs. BKN,W,5,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,-3,1,Kira Lewis Jr.,NOP,NOP,BKN,,,3,3,2,1
22023,1630184,22300311,"DEC 13, 2023",NOP @ WAS,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-8,1,Kira Lewis Jr.,NOP,WAS,NOP,,,1,1,0,1
22023,1630184,22301230,"DEC 07, 2023",NOP @ LAL,L,6,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-3,1,Kira Lewis Jr.,NOP,LAL,NOP,,,2,2,2,0
22023,1630184,22300222,"NOV 20, 2023",NOP vs. SAC,W,6,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,1,3,-3,1,Kira Lewis Jr.,NOP,NOP,SAC,,,5,3,5,2
22023,1630184,22300022,"NOV 14, 2023",NOP vs. DAL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,1,Kira Lewis Jr.,NOP,NOP,DAL,,,2,2,2,0
22023,1630184,22300183,"NOV 12, 2023",NOP vs. DAL,L,8,2,5,0.4,0,0,0.0,1,1,1.0,1,0,1,4,0,0,1,0,5,14,1,Kira Lewis Jr.,NOP,NOP,DAL,,,10,6,9,5
22023,1630184,22300166,"NOV 08, 2023",NOP @ MIN,L,19,1,7,0.143,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,2,2,7,1,Kira Lewis Jr.,NOP,MIN,NOP,,,7,5,4,5
22023,1630184,22300156,"NOV 06, 2023",NOP @ DEN,L,9,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,1,Kira Lewis Jr.,NOP,DEN,NOP,,,2,2,2,0
22023,1630184,22300135,"NOV 04, 2023",NOP vs. ATL,L,10,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,4,1,0,0,1,0,-4,1,Kira Lewis Jr.,NOP,NOP,ATL,,,4,0,4,4
22023,1630184,22300129,"NOV 02, 2023",NOP vs. DET,W,20,1,5,0.2,0,1,0.0,4,4,1.0,0,3,3,4,1,0,1,1,6,15,1,Kira Lewis Jr.,NOP,NOP,DET,,,13,9,10,7
22023,1630184,22300121,"NOV 01, 2023",NOP @ OKC,W,10,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,2,0,1,0,5,-8,1,Kira Lewis Jr.,NOP,OKC,NOP,,,5,5,5,0
22023,1630184,22300108,"OCT 30, 2023",NOP vs. GSW,L,16,4,6,0.667,0,2,0.0,3,4,0.75,1,0,1,2,0,0,0,1,11,-13,1,Kira Lewis Jr.,NOP,NOP,GSW,,,14,12,13,3
22023,1630184,22300090,"OCT 28, 2023",NOP vs. NYK,W,10,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,-10,1,Kira Lewis Jr.,NOP,NOP,NYK,,,4,4,2,2
22023,1630184,22300071,"OCT 25, 2023",NOP @ MEM,W,11,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,1,Kira Lewis Jr.,NOP,MEM,NOP,,,0,0,0,0
22023,1630604,22300539,"JAN 12, 2024",NOP @ DEN,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,6,1,E.J. Liddell,NOP,DEN,NOP,,,2,1,1,2
22023,1630604,22300525,"JAN 10, 2024",NOP @ GSW,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,E.J. Liddell,NOP,GSW,NOP,,,0,0,0,0
22023,1630604,22300500,"JAN 07, 2024",NOP @ SAC,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,1,0,-7,1,E.J. Liddell,NOP,SAC,NOP,,,0,0,0,0
22023,1630604,22300166,"NOV 08, 2023",NOP @ MIN,L,5,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,0,0,1,1,1,4,6,1,E.J. Liddell,NOP,MIN,NOP,,,4,4,4,0
22023,1630604,22300135,"NOV 04, 2023",NOP vs. ATL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,E.J. Liddell,NOP,NOP,ATL,,,0,0,0,0
22023,1630604,22300090,"OCT 28, 2023",NOP vs. NYK,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-10,1,E.J. Liddell,NOP,NOP,NYK,,,2,2,0,2
22023,203081,22300552,"JAN 14, 2024",MIL vs. SAC,W,41,9,23,0.391,5,13,0.385,6,6,1.0,0,4,4,8,0,0,4,0,29,-6,1,Damian Lillard,MIL,MIL,SAC,,,41,33,37,12
22023,203081,22300545,"JAN 13, 2024",MIL vs. GSW,W,38,9,19,0.474,2,5,0.4,7,7,1.0,0,6,6,7,2,0,1,1,27,21,1,Damian Lillard,MIL,MIL,GSW,,,40,33,34,13
22023,203081,22300528,"JAN 11, 2024",MIL vs. BOS,W,27,6,12,0.5,3,8,0.375,6,6,1.0,0,4,4,4,0,0,0,1,21,25,1,Damian Lillard,MIL,MIL,BOS,,,29,25,25,8
22023,203081,22300496,"JAN 06, 2024",MIL @ HOU,L,38,5,16,0.313,1,8,0.125,7,10,0.7,0,2,2,8,2,0,1,1,18,-11,1,Damian Lillard,MIL,HOU,MIL,,,28,20,26,10
22023,203081,22300477,"JAN 04, 2024",MIL @ SAS,W,39,10,19,0.526,1,6,0.167,4,4,1.0,1,3,4,10,1,0,0,3,25,11,1,Damian Lillard,MIL,SAS,MIL,,,39,29,35,14
22023,203081,22300466,"JAN 03, 2024",MIL @ IND,L,36,6,18,0.333,2,8,0.25,9,10,0.9,1,1,2,5,3,0,2,3,23,-22,1,Damian Lillard,MIL,IND,MIL,,,30,25,28,7
22023,203081,22300454,"JAN 01, 2024",MIL vs. IND,L,38,3,16,0.188,1,9,0.111,6,6,1.0,1,6,7,5,0,0,1,3,13,4,1,Damian Lillard,MIL,MIL,IND,,,25,20,18,12
22023,203081,22300433,"DEC 29, 2023",MIL @ CLE,W,34,9,16,0.563,2,6,0.333,11,11,1.0,0,2,2,4,0,0,2,3,31,14,1,Damian Lillard,MIL,CLE,MIL,,,37,33,35,6
22023,203081,22300417,"DEC 27, 2023",MIL @ BKN,W,29,4,10,0.4,3,9,0.333,1,1,1.0,0,3,3,4,0,0,4,0,12,2,1,Damian Lillard,MIL,BKN,MIL,,,19,15,16,7
22023,203081,22300401,"DEC 25, 2023",MIL @ NYK,L,38,10,21,0.476,4,13,0.308,8,9,0.889,0,1,1,8,1,0,4,2,32,-6,1,Damian Lillard,MIL,NYK,MIL,,,41,33,40,9
22023,203081,22300388,"DEC 23, 2023",MIL @ NYK,W,34,6,16,0.375,3,7,0.429,4,5,0.8,3,6,9,7,1,0,3,3,19,3,1,Damian Lillard,MIL,NYK,MIL,,,35,28,26,16
22023,203081,22300378,"DEC 21, 2023",MIL vs. ORL,W,35,5,17,0.294,4,8,0.5,10,10,1.0,0,5,5,8,0,0,3,1,24,9,1,Damian Lillard,MIL,MIL,ORL,,,37,29,32,13
22023,203081,22300361,"DEC 19, 2023",MIL vs. SAS,W,35,14,22,0.636,7,12,0.583,5,5,1.0,0,3,3,4,3,0,1,0,40,26,1,Damian Lillard,MIL,MIL,SAS,,,47,43,44,7
22023,203081,22300346,"DEC 17, 2023",MIL vs. HOU,W,37,11,19,0.579,5,8,0.625,12,13,0.923,0,5,5,11,3,0,3,2,39,10,1,Damian Lillard,MIL,MIL,HOU,,,55,44,50,16
22023,203081,22300334,"DEC 16, 2023",MIL vs. DET,W,30,11,22,0.5,6,14,0.429,5,5,1.0,0,4,4,5,0,1,2,3,33,26,1,Damian Lillard,MIL,MIL,DET,,,42,37,38,9
22023,203081,22300315,"DEC 13, 2023",MIL vs. IND,W,36,6,14,0.429,2,8,0.25,7,9,0.778,0,4,4,6,1,0,4,2,21,15,1,Damian Lillard,MIL,MIL,IND,,,31,25,27,10
22023,203081,22300300,"DEC 11, 2023",MIL vs. CHI,W,41,3,17,0.176,2,9,0.222,6,7,0.857,0,4,4,9,0,1,2,2,14,0,1,Damian Lillard,MIL,MIL,CHI,,,27,18,23,13
22023,203081,22301229,"DEC 07, 2023",MIL vs. IND,L,42,7,20,0.35,4,9,0.444,6,6,1.0,0,7,7,7,1,1,3,2,24,6,1,Damian Lillard,MIL,MIL,IND,,,38,31,31,14
22023,203081,22301201,"DEC 05, 2023",MIL vs. NYK,W,34,8,13,0.615,5,7,0.714,7,8,0.875,1,2,3,7,1,1,3,4,28,17,1,Damian Lillard,MIL,MIL,NYK,,,38,31,35,10
22023,203081,22300286,"DEC 02, 2023",MIL vs. ATL,W,38,10,16,0.625,3,6,0.5,2,2,1.0,1,5,6,9,1,0,4,3,25,14,1,Damian Lillard,MIL,MIL,ATL,,,40,31,34,15
22023,203081,22300269,"NOV 30, 2023",MIL @ CHI,L,43,7,16,0.438,1,6,0.167,3,4,0.75,1,4,5,13,2,1,7,1,18,9,1,Damian Lillard,MIL,CHI,MIL,,,36,23,31,18
22023,203081,22300056,"NOV 28, 2023",MIL @ MIA,W,37,9,18,0.5,4,9,0.444,10,10,1.0,2,2,4,9,0,0,1,1,32,13,1,Damian Lillard,MIL,MIA,MIL,,,45,36,41,13
22023,203081,22300245,"NOV 26, 2023",MIL vs. POR,W,37,7,21,0.333,4,12,0.333,13,14,0.929,1,4,5,4,2,0,3,2,31,15,1,Damian Lillard,MIL,MIL,POR,,,40,36,35,9
22023,203081,22300049,"NOV 24, 2023",MIL vs. WAS,W,37,11,18,0.611,2,5,0.4,7,8,0.875,1,5,6,10,0,0,1,1,31,1,1,Damian Lillard,MIL,MIL,WAS,,,47,37,41,16
22023,203081,22300228,"NOV 22, 2023",MIL @ BOS,L,38,11,24,0.458,3,10,0.3,2,2,1.0,0,5,5,5,2,0,3,2,27,9,1,Damian Lillard,MIL,BOS,MIL,,,37,32,32,10
22023,203081,22300219,"NOV 20, 2023",MIL @ WAS,W,33,5,14,0.357,3,6,0.5,9,11,0.818,1,4,5,7,0,0,1,1,22,6,1,Damian Lillard,MIL,WAS,MIL,,,34,27,29,12
22023,203081,22300205,"NOV 18, 2023",MIL vs. DAL,W,38,7,18,0.389,4,11,0.364,9,10,0.9,0,3,3,12,1,0,1,2,27,-6,1,Damian Lillard,MIL,MIL,DAL,,,42,30,39,15
22023,203081,22300027,"NOV 17, 2023",MIL @ CHA,W,31,9,18,0.5,5,10,0.5,4,4,1.0,0,5,5,5,1,0,2,2,27,10,1,Damian Lillard,MIL,CHA,MIL,,,37,32,32,10
22023,203081,22300195,"NOV 15, 2023",MIL @ TOR,W,31,9,18,0.5,4,10,0.4,15,16,0.938,0,4,4,13,2,0,4,1,37,25,1,Damian Lillard,MIL,TOR,MIL,,,54,41,50,17
22023,203081,22300190,"NOV 13, 2023",MIL vs. CHI,W,32,3,17,0.176,1,9,0.111,5,5,1.0,2,1,3,5,0,0,5,0,12,-6,1,Damian Lillard,MIL,MIL,CHI,,,20,15,17,8
22023,203081,22300165,"NOV 08, 2023",MIL vs. DET,W,34,10,25,0.4,2,12,0.167,12,13,0.923,0,2,2,3,3,0,1,1,34,5,1,Damian Lillard,MIL,MIL,DET,,,39,36,37,5
22023,203081,22300149,"NOV 06, 2023",MIL @ BKN,W,34,5,15,0.333,2,8,0.25,9,10,0.9,2,4,6,7,1,0,1,1,21,-14,1,Damian Lillard,MIL,BKN,MIL,,,34,27,28,13
22023,203081,22300002,"NOV 03, 2023",MIL vs. NYK,W,36,7,15,0.467,4,7,0.571,12,12,1.0,0,4,4,4,1,1,4,0,30,2,1,Damian Lillard,MIL,MIL,NYK,,,38,34,34,8
22023,203081,22300116,"NOV 01, 2023",MIL @ TOR,L,31,4,9,0.444,1,4,0.25,6,7,0.857,0,2,2,6,0,0,2,1,15,-26,1,Damian Lillard,MIL,TOR,MIL,,,23,17,21,8
22023,203081,22300107,"OCT 30, 2023",MIL vs. MIA,W,35,7,14,0.5,2,7,0.286,9,11,0.818,1,4,5,4,1,0,4,2,25,2,1,Damian Lillard,MIL,MIL,MIA,,,34,30,29,9
22023,203081,22300097,"OCT 29, 2023",MIL vs. ATL,L,29,2,12,0.167,2,8,0.25,0,0,0.0,1,3,4,5,2,0,6,2,6,-29,1,Damian Lillard,MIL,MIL,ATL,,,15,10,11,9
22023,203081,22300075,"OCT 26, 2023",MIL vs. PHI,W,37,9,20,0.45,4,12,0.333,17,17,1.0,0,8,8,4,0,0,0,2,39,12,1,Damian Lillard,MIL,MIL,PHI,,,51,47,43,12
22023,1629642,22300531,"JAN 11, 2024",PHX @ LAL,W,4,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,0,3,-5,1,Nassir Little,PHX,LAL,PHX,,,3,3,3,0
22023,1629642,22300418,"DEC 27, 2023",PHX @ HOU,W,16,3,6,0.5,0,3,0.0,1,1,1.0,0,6,6,0,0,0,1,1,7,2,1,Nassir Little,PHX,HOU,PHX,,,13,13,7,6
22023,1629642,22300405,"DEC 25, 2023",PHX vs. DAL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,1,Nassir Little,PHX,PHX,DAL,,,0,0,0,0
22023,1629642,22300387,"DEC 22, 2023",PHX @ SAC,L,16,3,8,0.375,0,3,0.0,0,0,0.0,0,0,0,0,1,0,1,3,6,0,1,Nassir Little,PHX,SAC,PHX,,,6,6,6,0
22023,1629642,22300363,"DEC 19, 2023",PHX @ POR,L,19,1,2,0.5,1,1,1.0,1,2,0.5,0,2,2,0,0,0,0,1,4,-12,1,Nassir Little,PHX,POR,PHX,,,6,6,4,2
22023,1629642,22300347,"DEC 17, 2023",PHX vs. WAS,W,23,2,3,0.667,1,2,0.5,0,0,0.0,2,5,7,1,0,0,1,2,5,-9,1,Nassir Little,PHX,PHX,WAS,,,13,12,6,8
22023,1629642,22300333,"DEC 15, 2023",PHX vs. NYK,L,26,2,5,0.4,1,3,0.333,0,0,0.0,2,2,4,1,0,0,0,2,5,-5,1,Nassir Little,PHX,PHX,NYK,,,10,9,6,5
22023,1629642,22300317,"DEC 13, 2023",PHX vs. BKN,L,27,4,7,0.571,2,5,0.4,0,0,0.0,2,5,7,3,0,0,2,2,10,13,1,Nassir Little,PHX,PHX,BKN,,,20,17,13,10
22023,1629642,22301228,"DEC 08, 2023",PHX vs. SAC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1,Nassir Little,PHX,PHX,SAC,,,1,1,0,1
22023,1629642,22301203,"DEC 05, 2023",PHX @ LAL,L,14,2,4,0.5,1,1,1.0,0,0,0.0,1,1,2,2,0,0,1,1,5,-11,1,Nassir Little,PHX,LAL,PHX,,,9,7,7,4
22023,1629642,22300288,"DEC 02, 2023",PHX vs. MEM,W,15,1,5,0.2,0,2,0.0,2,2,1.0,1,1,2,2,0,0,1,0,4,-1,1,Nassir Little,PHX,PHX,MEM,,,8,6,6,4
22023,1629642,22300279,"DEC 01, 2023",PHX vs. DEN,L,19,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,2,-6,1,Nassir Little,PHX,PHX,DEN,,,4,4,2,2
22023,1629642,22300247,"NOV 26, 2023",PHX @ NYK,W,20,4,9,0.444,3,6,0.5,0,0,0.0,0,2,2,0,0,2,1,1,11,-15,1,Nassir Little,PHX,NYK,PHX,,,13,13,11,2
22023,1629642,22300044,"NOV 24, 2023",PHX @ MEM,W,16,0,1,0.0,0,1,0.0,2,2,1.0,0,4,4,0,1,0,1,2,2,1,1,Nassir Little,PHX,MEM,PHX,,,6,6,2,4
22023,1629642,22300236,"NOV 22, 2023",PHX vs. GSW,W,27,4,9,0.444,0,3,0.0,2,2,1.0,1,4,5,3,2,0,0,1,10,-9,1,Nassir Little,PHX,PHX,GSW,,,18,15,13,8
22023,1629642,22300041,"NOV 21, 2023",PHX vs. POR,W,22,4,6,0.667,1,3,0.333,4,4,1.0,2,3,5,0,1,1,0,1,13,2,1,Nassir Little,PHX,PHX,POR,,,18,18,13,5
22023,1629642,22300214,"NOV 19, 2023",PHX @ UTA,W,20,4,7,0.571,2,5,0.4,0,2,0.0,2,1,3,2,0,3,0,4,10,2,1,Nassir Little,PHX,UTA,PHX,,,15,13,12,5
22023,1629642,22300035,"NOV 17, 2023",PHX @ UTA,W,11,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,5,8,1,Nassir Little,PHX,UTA,PHX,,,7,6,6,2
22023,1629642,22300197,"NOV 15, 2023",PHX vs. MIN,W,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-3,1,Nassir Little,PHX,PHX,MIN,,,2,2,2,0
22023,1629642,22300132,"NOV 04, 2023",PHX @ PHI,L,4,0,0,0.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,2,3,1,Nassir Little,PHX,PHI,PHX,,,3,3,2,1
22023,1629642,22300113,"OCT 31, 2023",PHX vs. SAS,L,18,2,3,0.667,2,2,1.0,0,0,0.0,0,2,2,1,2,0,1,5,6,2,1,Nassir Little,PHX,PHX,SAS,,,9,8,7,3
22023,1629642,22300094,"OCT 28, 2023",PHX vs. UTA,W,21,3,8,0.375,0,5,0.0,0,0,0.0,0,1,1,0,1,0,0,2,6,-1,1,Nassir Little,PHX,PHX,UTA,,,7,7,6,1
22023,1629642,22300076,"OCT 26, 2023",PHX @ LAL,L,13,0,2,0.0,0,2,0.0,2,2,1.0,0,2,2,0,1,1,1,0,2,-9,1,Nassir Little,PHX,LAL,PHX,,,4,4,2,2
22023,1629642,22300062,"OCT 24, 2023",PHX @ GSW,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,0,0,1,3,-3,1,Nassir Little,PHX,GSW,PHX,,,4,4,3,1
22023,1641726,22300556,"JAN 15, 2024",DAL vs. NOP,W,26,2,2,1.0,0,0,0.0,2,2,1.0,7,5,12,1,0,0,2,4,6,-2,1,Dereck Lively II,DAL,DAL,NOP,,,19,18,7,13
22023,1641726,22300472,"JAN 03, 2024",DAL vs. POR,W,19,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,4,2,3,0,1,0,23,1,Dereck Lively II,DAL,DAL,POR,,,8,4,4,8
22023,1641726,22300457,"JAN 01, 2024",DAL @ UTA,L,25,5,8,0.625,0,0,0.0,0,0,0.0,2,4,6,2,1,1,0,1,10,-3,1,Dereck Lively II,DAL,UTA,DAL,,,18,16,12,8
22023,1641726,22300444,"DEC 30, 2023",DAL @ GSW,W,35,5,7,0.714,0,0,0.0,2,3,0.667,1,13,14,1,0,0,1,2,12,12,1,Dereck Lively II,DAL,GSW,DAL,,,27,26,13,15
22023,1641726,22300423,"DEC 28, 2023",DAL @ MIN,L,15,1,4,0.25,0,0,0.0,0,0,0.0,3,1,4,2,0,0,2,5,2,-16,1,Dereck Lively II,DAL,MIN,DAL,,,8,6,4,6
22023,1641726,22300420,"DEC 27, 2023",DAL vs. CLE,L,25,2,2,1.0,0,0,0.0,0,1,0.0,2,2,4,1,0,2,1,4,4,-7,1,Dereck Lively II,DAL,DAL,CLE,,,9,8,5,5
22023,1641726,22300405,"DEC 25, 2023",DAL @ PHX,W,32,8,9,0.889,0,0,0.0,4,9,0.444,3,7,10,1,0,0,1,3,20,18,1,Dereck Lively II,DAL,PHX,DAL,,,31,30,21,11
22023,1641726,22300341,"DEC 16, 2023",DAL @ POR,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-4,1,Dereck Lively II,DAL,POR,DAL,,,2,2,0,2
22023,1641726,22300321,"DEC 14, 2023",DAL vs. MIN,L,32,7,9,0.778,0,0,0.0,1,2,0.5,3,3,6,0,1,2,2,3,15,-12,1,Dereck Lively II,DAL,DAL,MIN,,,21,21,15,6
22023,1641726,22300306,"DEC 12, 2023",DAL vs. LAL,W,30,4,7,0.571,0,0,0.0,0,0,0.0,4,4,8,0,2,3,1,4,8,8,1,Dereck Lively II,DAL,DAL,LAL,,,16,16,8,8
22023,1641726,22300299,"DEC 11, 2023",DAL @ MEM,W,35,8,9,0.889,0,0,0.0,0,0,0.0,5,11,16,2,0,1,4,3,16,5,1,Dereck Lively II,DAL,MEM,DAL,,,34,32,18,18
22023,1641726,22301226,"DEC 08, 2023",DAL @ POR,W,28,5,6,0.833,0,0,0.0,0,0,0.0,1,8,9,2,1,2,2,4,10,6,1,Dereck Lively II,DAL,POR,DAL,,,21,19,12,11
22023,1641726,22301213,"DEC 06, 2023",DAL vs. UTA,W,24,5,6,0.833,0,0,0.0,0,0,0.0,1,3,4,1,1,2,0,2,10,26,1,Dereck Lively II,DAL,DAL,UTA,,,15,14,11,5
22023,1641726,22300287,"DEC 02, 2023",DAL vs. OKC,L,39,9,9,1.0,0,0,0.0,2,5,0.4,6,10,16,0,1,7,2,2,20,12,1,Dereck Lively II,DAL,DAL,OKC,,,36,36,20,16
22023,1641726,22300277,"DEC 01, 2023",DAL vs. MEM,L,23,2,5,0.4,0,0,0.0,0,0,0.0,1,4,5,1,1,2,2,1,4,-8,1,Dereck Lively II,DAL,DAL,MEM,,,10,9,5,6
22023,1641726,22300059,"NOV 28, 2023",DAL vs. HOU,W,28,4,4,1.0,0,0,0.0,0,0,0.0,2,3,5,2,0,2,0,5,8,-2,1,Dereck Lively II,DAL,DAL,HOU,,,15,13,10,7
22023,1641726,22300238,"NOV 22, 2023",DAL @ LAL,W,19,1,3,0.333,0,0,0.0,0,0,0.0,4,6,10,3,0,0,1,0,2,1,1,Dereck Lively II,DAL,LAL,DAL,,,15,12,5,13
22023,1641726,22300212,"NOV 19, 2023",DAL vs. SAC,L,29,3,6,0.5,0,0,0.0,0,0,0.0,5,4,9,0,1,2,1,3,6,-16,1,Dereck Lively II,DAL,DAL,SAC,,,15,15,6,9
22023,1641726,22300205,"NOV 18, 2023",DAL @ MIL,L,24,3,4,0.75,0,0,0.0,0,0,0.0,3,7,10,2,0,1,3,5,6,-1,1,Dereck Lively II,DAL,MIL,DAL,,,18,16,8,12
22023,1641726,22300192,"NOV 15, 2023",DAL @ WAS,W,24,7,8,0.875,0,0,0.0,3,3,1.0,4,5,9,2,1,2,1,2,17,16,1,Dereck Lively II,DAL,WAS,DAL,,,28,26,19,11
22023,1641726,22300022,"NOV 14, 2023",DAL @ NOP,L,21,1,2,0.5,0,1,0.0,2,2,1.0,3,6,9,2,0,0,0,2,4,-8,1,Dereck Lively II,DAL,NOP,DAL,,,15,13,6,11
22023,1641726,22300183,"NOV 12, 2023",DAL @ NOP,W,26,4,5,0.8,0,0,0.0,2,4,0.5,1,1,2,0,1,2,1,5,10,13,1,Dereck Lively II,DAL,NOP,DAL,,,12,12,10,2
22023,1641726,22300014,"NOV 10, 2023",DAL vs. LAC,W,26,3,8,0.375,0,0,0.0,0,0,0.0,2,2,4,1,0,1,1,6,6,15,1,Dereck Lively II,DAL,DAL,LAC,,,11,10,7,5
22023,1641726,22300147,"NOV 06, 2023",DAL @ ORL,W,16,4,5,0.8,0,0,0.0,2,2,1.0,2,3,5,0,1,1,2,5,10,1,1,Dereck Lively II,DAL,ORL,DAL,,,15,15,10,5
22023,1641726,22300143,"NOV 05, 2023",DAL vs. CHA,W,32,7,9,0.778,0,0,0.0,1,2,0.5,3,11,14,1,0,1,2,4,15,1,1,Dereck Lively II,DAL,DAL,CHA,,,30,29,16,15
22023,1641726,22300006,"NOV 03, 2023",DAL @ DEN,L,25,2,3,0.667,0,1,0.0,0,0,0.0,1,3,4,0,1,1,0,2,4,-10,1,Dereck Lively II,DAL,DEN,DAL,,,8,8,4,4
22023,1641726,22300124,"NOV 01, 2023",DAL vs. CHI,W,33,3,5,0.6,0,0,0.0,1,4,0.25,7,6,13,6,2,1,1,3,7,15,1,Dereck Lively II,DAL,DAL,CHI,,,26,20,13,19
